product_a,product_b,cat_a,cat_b,coint_pval,adf_pval,hedge_ratio,spread_mean,spread_std,half_life
PEBBLES_XL,OXYGEN_SHAKE_CHOCOLATE,pebbles,oxygen,0.0827,0.0245,1.903,-4961.33,1420.56,1484.2
PEBBLES_XL,OXYGEN_SHAKE_GARLIC,pebbles,oxygen,0.048,0.0127,1.5899,-5734.86,926.67,924.7
PEBBLES_XL,SNACKPACK_CHOCOLATE,pebbles,snacks,0.2418,0.0956,-4.7462,59943.75,1499.49,1587.5
PEBBLES_XL,SNACKPACK_VANILLA,pebbles,snacks,0.3848,0.1793,3.8819,-25971.3,1635.82,2188.8
PEBBLES_XL,SNACKPACK_PISTACHIO,pebbles,snacks,0.1576,0.0547,-6.2124,72217.56,1341.41,1265.6
PEBBLES_XL,SNACKPACK_STRAWBERRY,pebbles,snacks,0.1578,0.0548,3.6179,-25509.32,1194.14,1202.4
PEBBLES_XL,SNACKPACK_RASPBERRY,pebbles,snacks,0.6863,0.4418,0.8806,4350.95,1770.24,4062.5
UV_VISOR_YELLOW,UV_VISOR_AMBER,uv_visor,uv_visor,0.8295,0.6288,-0.0814,11601.53,676.96,5667.1
UV_VISOR_YELLOW,UV_VISOR_ORANGE,uv_visor,uv_visor,0.7836,0.5632,-0.0217,11183.8,681.7,5163.7
UV_VISOR_YELLOW,UV_VISOR_RED,uv_visor,uv_visor,0.2773,0.1145,-0.5134,16637.63,611.4,2361.3
UV_VISOR_YELLOW,UV_VISOR_MAGENTA,uv_visor,uv_visor,0.8385,0.6426,0.3162,7443.69,653.62,5357.1
UV_VISOR_YELLOW,ROBOT_VACUUMING,uv_visor,robots,0.7057,0.4646,0.1394,9679.99,677.72,4490.9
UV_VISOR_YELLOW,ROBOT_MOPPING,uv_visor,robots,0.8009,0.5871,0.0559,10336.65,680.46,5333.9
UV_VISOR_YELLOW,ROBOT_DISHES,uv_visor,robots,0.7138,0.4745,-0.1592,12551.88,676.03,4402.7
UV_VISOR_YELLOW,ROBOT_LAUNDRY,uv_visor,robots,0.6764,0.4306,0.3001,8009.7,656.41,4061.7
UV_VISOR_YELLOW,ROBOT_IRONING,uv_visor,robots,0.7335,0.4988,0.072,10330.83,679.54,4712.0
UV_VISOR_YELLOW,GALAXY_SOUNDS_DARK_MATTER,uv_visor,galaxy,0.0197,0.0045,1.5835,-5236.9,436.6,733.3
UV_VISOR_YELLOW,GALAXY_SOUNDS_BLACK_HOLES,uv_visor,galaxy,0.6981,0.4555,-0.0798,11872.55,677.5,4456.1
UV_VISOR_YELLOW,GALAXY_SOUNDS_PLANETARY_RINGS,uv_visor,galaxy,0.674,0.4279,0.3566,7118.12,624.73,3773.1
UV_VISOR_YELLOW,GALAXY_SOUNDS_SOLAR_WINDS,uv_visor,galaxy,0.6756,0.4296,-0.3832,14957.46,649.51,3882.5
UV_VISOR_YELLOW,GALAXY_SOUNDS_SOLAR_FLAMES,uv_visor,galaxy,0.8028,0.5898,0.2508,8175.6,672.4,5139.5
UV_VISOR_YELLOW,TRANSLATOR_SPACE_GRAY,uv_visor,translators,0.5078,0.2694,0.4293,6908.02,646.75,3248.2
UV_VISOR_YELLOW,TRANSLATOR_ASTRO_BLACK,uv_visor,translators,0.8128,0.6041,-0.1683,12537.05,676.81,5385.4
UV_VISOR_YELLOW,TRANSLATOR_ECLIPSE_CHARCOAL,uv_visor,translators,0.4231,0.2054,0.8791,2330.55,605.91,2364.9
UV_VISOR_YELLOW,TRANSLATOR_GRAPHITE_MIST,uv_visor,translators,0.7487,0.5176,0.2367,8570.02,671.47,4674.7
UV_VISOR_YELLOW,TRANSLATOR_VOID_BLUE,uv_visor,translators,0.8319,0.6325,0.1727,9082.47,674.43,5617.4
UV_VISOR_YELLOW,SLEEP_POD_SUEDE,uv_visor,sleep_pods,0.8306,0.6306,0.1838,8862.23,661.43,5470.3
UV_VISOR_YELLOW,SLEEP_POD_LAMB_WOOL,uv_visor,sleep_pods,0.0912,0.0276,-0.9681,21317.51,552.15,1421.1
UV_VISOR_YELLOW,SLEEP_POD_POLYESTER,uv_visor,sleep_pods,0.8281,0.6267,0.1745,8890.79,660.11,5418.4
UV_VISOR_YELLOW,SLEEP_POD_NYLON,uv_visor,sleep_pods,0.2704,0.1108,-0.8875,19509.58,510.91,1749.3
UV_VISOR_YELLOW,SLEEP_POD_COTTON,uv_visor,sleep_pods,0.8105,0.6007,0.1247,9520.37,672.77,5348.0
UV_VISOR_YELLOW,MICROCHIP_CIRCLE,uv_visor,microchips,0.2463,0.0979,-0.937,19591.64,464.66,1528.5
UV_VISOR_YELLOW,MICROCHIP_OVAL,uv_visor,microchips,0.6049,0.3557,0.111,10049.7,659.7,3852.6
UV_VISOR_YELLOW,MICROCHIP_SQUARE,uv_visor,microchips,0.8288,0.6278,0.1077,9493.42,652.7,5363.1
UV_VISOR_YELLOW,MICROCHIP_RECTANGLE,uv_visor,microchips,0.792,0.5747,-0.3139,13698.89,639.63,4620.9
UV_VISOR_YELLOW,MICROCHIP_TRIANGLE,uv_visor,microchips,0.4826,0.2493,0.3392,7672.29,620.47,2954.5
UV_VISOR_YELLOW,OXYGEN_SHAKE_MORNING_BREATH,uv_visor,oxygen,0.7767,0.5539,0.0311,10646.03,681.5,5096.0
UV_VISOR_YELLOW,OXYGEN_SHAKE_EVENING_BREATH,uv_visor,oxygen,0.6929,0.4495,-0.7112,17551.3,619.69,3122.8
UV_VISOR_YELLOW,OXYGEN_SHAKE_MINT,uv_visor,oxygen,0.7723,0.5481,0.225,8743.59,672.15,4898.6
UV_VISOR_YELLOW,OXYGEN_SHAKE_CHOCOLATE,uv_visor,oxygen,0.3644,0.1661,-0.7697,18313.72,527.88,1880.1
UV_VISOR_YELLOW,OXYGEN_SHAKE_GARLIC,uv_visor,oxygen,0.6682,0.4214,-0.0914,12047.25,676.22,4271.6
UV_VISOR_YELLOW,SNACKPACK_CHOCOLATE,uv_visor,snacks,0.6535,0.4054,0.7094,3974.82,666.77,3848.7
UV_VISOR_YELLOW,SNACKPACK_VANILLA,uv_visor,snacks,0.5619,0.3155,-1.0264,21321.36,656.73,3136.6
UV_VISOR_YELLOW,SNACKPACK_PISTACHIO,uv_visor,snacks,0.7733,0.5493,0.031,10663.07,681.78,5067.0
UV_VISOR_YELLOW,SNACKPACK_STRAWBERRY,uv_visor,snacks,0.8254,0.6226,0.3264,7462.4,671.4,5430.5
UV_VISOR_YELLOW,SNACKPACK_RASPBERRY,uv_visor,snacks,0.6241,0.3747,-0.7713,18730.43,669.11,3456.3
UV_VISOR_AMBER,UV_VISOR_ORANGE,uv_visor,uv_visor,0.8255,0.6229,-1.2867,21327.23,701.39,4084.4
UV_VISOR_AMBER,UV_VISOR_RED,uv_visor,uv_visor,0.6603,0.4128,-0.9984,18956.79,805.96,4096.0
UV_VISOR_AMBER,UV_VISOR_MAGENTA,uv_visor,uv_visor,0.0776,0.0227,-1.4092,23570.12,496.29,1058.0
UV_VISOR_AMBER,ROBOT_VACUUMING,uv_visor,robots,0.2041,0.0763,1.5598,-6386.24,544.82,1471.9
UV_VISOR_AMBER,ROBOT_MOPPING,uv_visor,robots,0.6008,0.3517,-0.8932,17825.93,724.12,3627.2
UV_VISOR_AMBER,ROBOT_DISHES,uv_visor,robots,0.0281,0.0068,-1.4622,22560.05,575.69,539.5
UV_VISOR_AMBER,ROBOT_LAUNDRY,uv_visor,robots,0.1599,0.0557,1.1746,-3626.56,687.84,2093.6
UV_VISOR_AMBER,ROBOT_IRONING,uv_visor,robots,0.5478,0.3031,1.0316,-1065.16,600.96,2557.5
UV_VISOR_AMBER,GALAXY_SOUNDS_DARK_MATTER,uv_visor,galaxy,0.6121,0.3627,-0.6523,14582.96,973.3,6076.8
UV_VISOR_AMBER,GALAXY_SOUNDS_BLACK_HOLES,uv_visor,galaxy,0.6437,0.395,-0.8238,17358.53,608.58,3298.9
UV_VISOR_AMBER,GALAXY_SOUNDS_PLANETARY_RINGS,uv_visor,galaxy,0.8562,0.6707,-0.6397,14799.31,868.23,8497.4
UV_VISOR_AMBER,GALAXY_SOUNDS_SOLAR_WINDS,uv_visor,galaxy,0.5521,0.3069,-1.1179,19580.1,792.41,3428.0
UV_VISOR_AMBER,GALAXY_SOUNDS_SOLAR_FLAMES,uv_visor,galaxy,0.4834,0.2499,0.0192,7698.98,996.88,7162.9
UV_VISOR_AMBER,TRANSLATOR_SPACE_GRAY,uv_visor,translators,0.5815,0.3335,1.0883,-2353.07,833.38,4078.5
UV_VISOR_AMBER,TRANSLATOR_ASTRO_BLACK,uv_visor,translators,0.3217,0.1398,1.475,-5931.57,687.03,2159.0
UV_VISOR_AMBER,TRANSLATOR_ECLIPSE_CHARCOAL,uv_visor,translators,0.4348,0.2136,-0.729,15065.94,962.62,4983.0
UV_VISOR_AMBER,TRANSLATOR_GRAPHITE_MIST,uv_visor,translators,0.5118,0.2726,-0.9925,17920.37,864.9,3973.9
UV_VISOR_AMBER,TRANSLATOR_VOID_BLUE,uv_visor,translators,0.1355,0.0452,-1.4281,23418.73,556.36,1315.0
UV_VISOR_AMBER,SLEEP_POD_SUEDE,uv_visor,sleep_pods,0.1656,0.0582,-0.9869,19160.1,452.75,1382.3
UV_VISOR_AMBER,SLEEP_POD_LAMB_WOOL,uv_visor,sleep_pods,0.5141,0.2745,-0.0241,8169.84,996.87,7369.4
UV_VISOR_AMBER,SLEEP_POD_POLYESTER,uv_visor,sleep_pods,0.0327,0.0081,-0.9596,19273.59,337.58,856.3
UV_VISOR_AMBER,SLEEP_POD_NYLON,uv_visor,sleep_pods,0.2265,0.0873,-0.7439,15079.92,922.3,3912.7
UV_VISOR_AMBER,SLEEP_POD_COTTON,uv_visor,sleep_pods,0.5365,0.2933,-0.9325,18661.34,555.53,2474.1
UV_VISOR_AMBER,MICROCHIP_CIRCLE,uv_visor,microchips,0.2545,0.1022,-0.3049,10721.14,983.61,5432.4
UV_VISOR_AMBER,MICROCHIP_OVAL,uv_visor,microchips,0.4055,0.1932,0.5597,3333.7,489.3,2473.7
UV_VISOR_AMBER,MICROCHIP_SQUARE,uv_visor,microchips,0.2792,0.1156,-0.4979,14680.9,404.12,1466.1
UV_VISOR_AMBER,MICROCHIP_RECTANGLE,uv_visor,microchips,0.3313,0.1456,1.0806,-1524.84,577.44,1788.3
UV_VISOR_AMBER,MICROCHIP_TRIANGLE,uv_visor,microchips,0.2996,0.127,0.794,220.89,745.67,2591.0
UV_VISOR_AMBER,OXYGEN_SHAKE_MORNING_BREATH,uv_visor,oxygen,0.1188,0.0383,1.0825,-2913.53,703.21,2100.1
UV_VISOR_AMBER,OXYGEN_SHAKE_EVENING_BREATH,uv_visor,oxygen,0.4033,0.1916,-0.1434,9240.88,995.27,6604.0
UV_VISOR_AMBER,OXYGEN_SHAKE_MINT,uv_visor,oxygen,0.6136,0.3642,0.584,2166.45,951.73,6320.3
UV_VISOR_AMBER,OXYGEN_SHAKE_CHOCOLATE,uv_visor,oxygen,0.1712,0.0608,-0.7547,15124.26,902.69,3438.1
UV_VISOR_AMBER,OXYGEN_SHAKE_GARLIC,uv_visor,oxygen,0.6307,0.3815,-0.8598,18165.07,567.44,2950.6
UV_VISOR_AMBER,SNACKPACK_CHOCOLATE,uv_visor,snacks,0.1956,0.0721,3.0042,-21659.79,793.84,1634.0
UV_VISOR_AMBER,SNACKPACK_VANILLA,uv_visor,snacks,0.4968,0.2605,-1.8657,26750.35,939.64,3695.8
UV_VISOR_AMBER,SNACKPACK_PISTACHIO,uv_visor,snacks,0.2305,0.0898,3.8394,-28546.87,689.66,1474.1
UV_VISOR_AMBER,SNACKPACK_STRAWBERRY,uv_visor,snacks,0.0047,0.0009,-2.4503,34146.42,447.42,594.5
UV_VISOR_AMBER,SNACKPACK_RASPBERRY,uv_visor,snacks,0.5093,0.2706,0.2204,5690.81,996.21,7177.4
UV_VISOR_ORANGE,UV_VISOR_RED,uv_visor,uv_visor,0.9007,0.7493,0.3897,6114.7,500.7,5265.3
UV_VISOR_ORANGE,UV_VISOR_MAGENTA,uv_visor,uv_visor,0.7795,0.5577,0.5244,4599.17,446.8,3176.5
UV_VISOR_ORANGE,ROBOT_VACUUMING,uv_visor,robots,0.9188,0.785,-0.6589,16466.36,422.83,4611.0
UV_VISOR_ORANGE,ROBOT_MOPPING,uv_visor,robots,0.8805,0.7121,0.3274,6792.26,489.98,4688.3
UV_VISOR_ORANGE,ROBOT_DISHES,uv_visor,robots,0.93,0.8092,0.5113,5303.97,471.33,3008.6
UV_VISOR_ORANGE,ROBOT_LAUNDRY,uv_visor,robots,0.8465,0.6553,-0.5268,15601.01,445.46,3579.3
UV_VISOR_ORANGE,ROBOT_IRONING,uv_visor,robots,0.9137,0.7747,-0.2878,12930.58,503.92,5952.3
UV_VISOR_ORANGE,GALAXY_SOUNDS_DARK_MATTER,uv_visor,galaxy,0.86,0.6771,-0.09,11347.08,549.8,5376.5
UV_VISOR_ORANGE,GALAXY_SOUNDS_BLACK_HOLES,uv_visor,galaxy,0.959,0.8778,0.2291,7799.24,504.92,9499.5
UV_VISOR_ORANGE,GALAXY_SOUNDS_PLANETARY_RINGS,uv_visor,galaxy,0.6297,0.3804,0.3633,6515.43,475.15,2832.4
UV_VISOR_ORANGE,GALAXY_SOUNDS_SOLAR_WINDS,uv_visor,galaxy,0.6666,0.4196,0.5153,5048.43,474.79,2891.1
UV_VISOR_ORANGE,GALAXY_SOUNDS_SOLAR_FLAMES,uv_visor,galaxy,0.835,0.6373,-0.126,11823.62,547.68,5196.9
UV_VISOR_ORANGE,TRANSLATOR_SPACE_GRAY,uv_visor,translators,0.9235,0.7948,-0.2919,13179.82,530.69,7006.3
UV_VISOR_ORANGE,TRANSLATOR_ASTRO_BLACK,uv_visor,translators,0.8358,0.6386,-0.5778,15849.74,472.31,3805.4
UV_VISOR_ORANGE,TRANSLATOR_ECLIPSE_CHARCOAL,uv_visor,translators,0.7414,0.5085,0.4944,5574.54,521.77,3527.5
UV_VISOR_ORANGE,TRANSLATOR_GRAPHITE_MIST,uv_visor,translators,0.6735,0.4274,0.4711,5675.8,497.78,3227.7
UV_VISOR_ORANGE,TRANSLATOR_VOID_BLUE,uv_visor,translators,0.8169,0.6101,0.6217,3676.18,416.53,3137.3
UV_VISOR_ORANGE,SLEEP_POD_SUEDE,uv_visor,sleep_pods,0.7276,0.4917,0.4246,5587.0,396.41,2711.7
UV_VISOR_ORANGE,SLEEP_POD_LAMB_WOOL,uv_visor,sleep_pods,0.8793,0.7101,0.0453,9941.71,550.29,5586.4
UV_VISOR_ORANGE,SLEEP_POD_POLYESTER,uv_visor,sleep_pods,0.6618,0.4145,0.3874,5840.05,399.73,2446.9
UV_VISOR_ORANGE,SLEEP_POD_NYLON,uv_visor,sleep_pods,0.8873,0.7245,0.2307,8202.95,537.94,6351.9
UV_VISOR_ORANGE,SLEEP_POD_COTTON,uv_visor,sleep_pods,0.6191,0.3698,0.4179,5609.25,406.88,2322.9
UV_VISOR_ORANGE,MICROCHIP_CIRCLE,uv_visor,microchips,0.8644,0.6843,-0.0064,10485.64,550.59,5488.0
UV_VISOR_ORANGE,MICROCHIP_OVAL,uv_visor,microchips,0.9665,0.8981,-0.2109,12151.98,442.71,10535.5
UV_VISOR_ORANGE,MICROCHIP_SQUARE,uv_visor,microchips,0.621,0.3717,0.2088,7587.88,396.38,2355.1
UV_VISOR_ORANGE,MICROCHIP_RECTANGLE,uv_visor,microchips,0.7518,0.5215,-0.3793,13738.58,470.97,3203.0
UV_VISOR_ORANGE,MICROCHIP_TRIANGLE,uv_visor,microchips,0.9443,0.8412,-0.2857,13193.62,496.47,7351.3
UV_VISOR_ORANGE,OXYGEN_SHAKE_MORNING_BREATH,uv_visor,oxygen,0.8414,0.6471,-0.4071,14497.67,482.22,4082.3
UV_VISOR_ORANGE,OXYGEN_SHAKE_EVENING_BREATH,uv_visor,oxygen,0.7675,0.5417,0.4502,6252.26,520.35,3446.5
UV_VISOR_ORANGE,OXYGEN_SHAKE_MINT,uv_visor,oxygen,0.7881,0.5693,-0.373,14096.09,516.96,3864.0
UV_VISOR_ORANGE,OXYGEN_SHAKE_CHOCOLATE,uv_visor,oxygen,0.8753,0.7033,0.1754,8750.55,541.76,6160.0
UV_VISOR_ORANGE,OXYGEN_SHAKE_GARLIC,uv_visor,oxygen,0.9565,0.8712,0.2285,7701.1,505.66,9349.6
UV_VISOR_ORANGE,SNACKPACK_CHOCOLATE,uv_visor,snacks,0.7833,0.5627,-1.1349,21597.47,501.27,3076.1
UV_VISOR_ORANGE,SNACKPACK_VANILLA,uv_visor,snacks,0.8891,0.7276,0.4397,5986.41,544.98,5514.8
UV_VISOR_ORANGE,SNACKPACK_PISTACHIO,uv_visor,snacks,0.9146,0.7764,-0.8356,18360.85,527.85,5968.7
UV_VISOR_ORANGE,SNACKPACK_STRAWBERRY,uv_visor,snacks,0.499,0.2624,1.0269,-567.99,404.69,1832.6
UV_VISOR_ORANGE,SNACKPACK_RASPBERRY,uv_visor,snacks,0.741,0.508,-0.6048,16521.22,540.94,3642.7
UV_VISOR_RED,UV_VISOR_MAGENTA,uv_visor,uv_visor,0.5809,0.3329,0.2997,7733.45,558.22,3066.1
UV_VISOR_RED,ROBOT_VACUUMING,uv_visor,robots,0.2949,0.1243,-0.6613,17125.45,469.16,1803.4
UV_VISOR_RED,ROBOT_MOPPING,uv_visor,robots,0.5171,0.277,0.3352,7342.36,528.47,2690.4
UV_VISOR_RED,ROBOT_DISHES,uv_visor,robots,0.1066,0.0335,0.6827,4223.88,448.33,921.9
UV_VISOR_RED,ROBOT_LAUNDRY,uv_visor,robots,0.0137,0.0029,-0.7662,18589.12,351.96,829.6
UV_VISOR_RED,ROBOT_IRONING,uv_visor,robots,0.2561,0.1031,-0.5343,15712.78,419.14,1556.6
UV_VISOR_RED,GALAXY_SOUNDS_DARK_MATTER,uv_visor,galaxy,0.3751,0.173,-0.5265,16447.43,561.33,2374.5
UV_VISOR_RED,GALAXY_SOUNDS_BLACK_HOLES,uv_visor,galaxy,0.1756,0.0628,0.4592,5797.22,389.45,1382.3
UV_VISOR_RED,GALAXY_SOUNDS_PLANETARY_RINGS,uv_visor,galaxy,0.397,0.1874,-0.1786,12986.71,571.57,2714.6
UV_VISOR_RED,GALAXY_SOUNDS_SOLAR_WINDS,uv_visor,galaxy,0.2742,0.1128,0.6955,3803.99,451.42,1633.3
UV_VISOR_RED,GALAXY_SOUNDS_SOLAR_FLAMES,uv_visor,galaxy,0.4442,0.2204,-0.1543,12774.43,583.6,2899.4
UV_VISOR_RED,TRANSLATOR_SPACE_GRAY,uv_visor,translators,0.1666,0.0587,-0.7749,18372.24,440.06,1423.3
UV_VISOR_RED,TRANSLATOR_ASTRO_BLACK,uv_visor,translators,0.5697,0.3226,-0.203,12968.93,579.24,3232.9
UV_VISOR_RED,TRANSLATOR_ECLIPSE_CHARCOAL,uv_visor,translators,0.5212,0.2804,-0.3615,14610.91,573.48,2942.2
UV_VISOR_RED,TRANSLATOR_GRAPHITE_MIST,uv_visor,translators,0.4305,0.2106,0.5277,5742.02,525.29,2353.5
UV_VISOR_RED,TRANSLATOR_VOID_BLUE,uv_visor,translators,0.5451,0.3008,0.291,7903.04,563.02,2994.4
UV_VISOR_RED,SLEEP_POD_SUEDE,uv_visor,sleep_pods,0.5914,0.3428,0.2127,8638.51,555.65,3149.2
UV_VISOR_RED,SLEEP_POD_LAMB_WOOL,uv_visor,sleep_pods,0.4487,0.2238,0.6425,4188.01,524.35,2255.0
UV_VISOR_RED,SLEEP_POD_POLYESTER,uv_visor,sleep_pods,0.549,0.3042,0.3267,7194.82,493.36,2593.9
UV_VISOR_RED,SLEEP_POD_NYLON,uv_visor,sleep_pods,0.0049,0.0009,0.8747,2634.64,383.95,808.2
UV_VISOR_RED,SLEEP_POD_COTTON,uv_visor,sleep_pods,0.5017,0.2645,0.3978,6477.42,469.79,2303.7
UV_VISOR_RED,MICROCHIP_CIRCLE,uv_visor,microchips,0.0849,0.0253,0.5523,5973.85,508.83,1609.4
UV_VISOR_RED,MICROCHIP_OVAL,uv_visor,microchips,0.1221,0.0397,-0.298,13500.65,362.71,1268.0
UV_VISOR_RED,MICROCHIP_SQUARE,uv_visor,microchips,0.6424,0.3936,0.1141,9512.54,549.38,3303.4
UV_VISOR_RED,MICROCHIP_RECTANGLE,uv_visor,microchips,0.6194,0.37,-0.1987,12798.52,568.4,3309.1
UV_VISOR_RED,MICROCHIP_TRIANGLE,uv_visor,microchips,0.0019,0.0003,-0.6011,16885.82,307.35,598.5
UV_VISOR_RED,OXYGEN_SHAKE_MORNING_BREATH,uv_visor,oxygen,0.3543,0.1597,-0.393,14993.3,528.77,2314.7
UV_VISOR_RED,OXYGEN_SHAKE_EVENING_BREATH,uv_visor,oxygen,0.3402,0.151,0.3801,7538.83,567.72,2389.6
UV_VISOR_RED,OXYGEN_SHAKE_MINT,uv_visor,oxygen,0.3094,0.1327,-0.6798,17751.22,475.5,1807.0
UV_VISOR_RED,OXYGEN_SHAKE_CHOCOLATE,uv_visor,oxygen,0.0393,0.01,0.6887,4481.9,443.13,1139.9
UV_VISOR_RED,OXYGEN_SHAKE_GARLIC,uv_visor,oxygen,0.269,0.11,0.4299,5936.37,421.23,1641.4
UV_VISOR_RED,SNACKPACK_CHOCOLATE,uv_visor,snacks,0.2623,0.1064,-1.3521,24372.05,521.3,1687.0
UV_VISOR_RED,SNACKPACK_VANILLA,uv_visor,snacks,0.3943,0.1856,0.9737,1231.64,561.42,2353.8
UV_VISOR_RED,SNACKPACK_PISTACHIO,uv_visor,snacks,0.3564,0.1611,-1.5518,25798.88,510.64,1859.8
UV_VISOR_RED,SNACKPACK_STRAWBERRY,uv_visor,snacks,0.4193,0.2027,0.8443,2023.81,501.18,2117.7
UV_VISOR_RED,SNACKPACK_RASPBERRY,uv_visor,snacks,0.5432,0.2991,-0.3689,14780.93,584.37,3113.3
UV_VISOR_MAGENTA,ROBOT_VACUUMING,uv_visor,robots,0.1738,0.062,-0.8219,18646.07,427.67,1371.3
UV_VISOR_MAGENTA,ROBOT_MOPPING,uv_visor,robots,0.297,0.1256,0.5164,5380.14,468.54,1814.9
UV_VISOR_MAGENTA,ROBOT_DISHES,uv_visor,robots,0.0605,0.0168,0.7991,3105.94,422.59,694.0
UV_VISOR_MAGENTA,ROBOT_LAUNDRY,uv_visor,robots,0.2277,0.088,-0.5745,16754.96,501.89,1833.8
UV_VISOR_MAGENTA,ROBOT_IRONING,uv_visor,robots,0.4081,0.195,-0.4747,15242.76,492.41,2116.6
UV_VISOR_MAGENTA,GALAXY_SOUNDS_DARK_MATTER,uv_visor,galaxy,0.4231,0.2054,0.5863,5116.06,582.11,2498.2
UV_VISOR_MAGENTA,GALAXY_SOUNDS_BLACK_HOLES,uv_visor,galaxy,0.3369,0.149,0.4385,6083.29,446.99,1849.6
UV_VISOR_MAGENTA,GALAXY_SOUNDS_PLANETARY_RINGS,uv_visor,galaxy,0.5583,0.3124,0.4352,6425.64,515.11,2621.2
UV_VISOR_MAGENTA,GALAXY_SOUNDS_SOLAR_WINDS,uv_visor,galaxy,0.4305,0.2106,0.5131,5756.48,547.15,2415.2
UV_VISOR_MAGENTA,GALAXY_SOUNDS_SOLAR_FLAMES,uv_visor,galaxy,0.4171,0.2012,-0.1401,12665.6,610.31,2922.9
UV_VISOR_MAGENTA,TRANSLATOR_SPACE_GRAY,uv_visor,translators,0.4399,0.2173,-0.5023,15849.13,559.19,2544.7
UV_VISOR_MAGENTA,TRANSLATOR_ASTRO_BLACK,uv_visor,translators,0.1111,0.0353,-0.8942,19504.48,429.7,1219.3
UV_VISOR_MAGENTA,TRANSLATOR_ECLIPSE_CHARCOAL,uv_visor,translators,0.2558,0.1029,0.7125,4119.69,558.79,1998.9
UV_VISOR_MAGENTA,TRANSLATOR_GRAPHITE_MIST,uv_visor,translators,0.3975,0.1878,0.5071,5997.57,558.81,2419.0
UV_VISOR_MAGENTA,TRANSLATOR_VOID_BLUE,uv_visor,translators,0.02,0.0045,0.8703,1661.24,349.7,783.4
UV_VISOR_MAGENTA,SLEEP_POD_SUEDE,uv_visor,sleep_pods,0.0322,0.0079,0.5781,4523.08,325.25,857.4
UV_VISOR_MAGENTA,SLEEP_POD_LAMB_WOOL,uv_visor,sleep_pods,0.3735,0.172,-0.2861,14173.3,602.06,2701.5
UV_VISOR_MAGENTA,SLEEP_POD_POLYESTER,uv_visor,sleep_pods,0.0371,0.0094,0.5387,4733.86,314.94,854.7
UV_VISOR_MAGENTA,SLEEP_POD_NYLON,uv_visor,sleep_pods,0.4147,0.1995,0.2184,9007.18,603.41,2862.1
UV_VISOR_MAGENTA,SLEEP_POD_COTTON,uv_visor,sleep_pods,0.2248,0.0865,0.5184,5135.44,405.77,1461.1
UV_VISOR_MAGENTA,MICROCHIP_CIRCLE,uv_visor,microchips,0.4886,0.254,0.0424,10721.08,613.14,3162.4
UV_VISOR_MAGENTA,MICROCHIP_OVAL,uv_visor,microchips,0.2813,0.1167,-0.2807,13408.0,432.03,1773.4
UV_VISOR_MAGENTA,MICROCHIP_SQUARE,uv_visor,microchips,0.0968,0.0297,0.2774,7340.75,344.52,1075.2
UV_VISOR_MAGENTA,MICROCHIP_RECTANGLE,uv_visor,microchips,0.0865,0.0259,-0.638,16682.96,382.44,1056.5
UV_VISOR_MAGENTA,MICROCHIP_TRIANGLE,uv_visor,microchips,0.3151,0.136,-0.3621,14619.7,534.19,2142.6
UV_VISOR_MAGENTA,OXYGEN_SHAKE_MORNING_BREATH,uv_visor,oxygen,0.184,0.0667,-0.5506,16617.83,497.26,1733.2
UV_VISOR_MAGENTA,OXYGEN_SHAKE_EVENING_BREATH,uv_visor,oxygen,0.531,0.2887,-0.0474,11551.02,613.26,3288.3
UV_VISOR_MAGENTA,OXYGEN_SHAKE_MINT,uv_visor,oxygen,0.507,0.2688,-0.267,13738.4,598.37,3050.0
UV_VISOR_MAGENTA,OXYGEN_SHAKE_CHOCOLATE,uv_visor,oxygen,0.3508,0.1575,0.2915,8325.8,591.39,2603.7
UV_VISOR_MAGENTA,OXYGEN_SHAKE_GARLIC,uv_visor,oxygen,0.402,0.1908,0.4189,6116.12,465.79,2034.6
UV_VISOR_MAGENTA,SNACKPACK_CHOCOLATE,uv_visor,snacks,0.1843,0.0668,-1.5906,26768.92,523.93,1456.5
UV_VISOR_MAGENTA,SNACKPACK_VANILLA,uv_visor,snacks,0.3749,0.1729,1.0369,642.34,584.97,2355.7
UV_VISOR_MAGENTA,SNACKPACK_PISTACHIO,uv_visor,snacks,0.1427,0.0482,-2.154,31566.24,461.88,1167.9
UV_VISOR_MAGENTA,SNACKPACK_STRAWBERRY,uv_visor,snacks,0.0544,0.0148,1.284,-2635.28,398.15,955.3
UV_VISOR_MAGENTA,SNACKPACK_RASPBERRY,uv_visor,snacks,0.5135,0.2741,0.0797,10308.21,613.4,3235.8
ROBOT_VACUUMING,ROBOT_MOPPING,robots,robots,0.2395,0.0944,-0.5484,15254.14,330.91,1367.7
ROBOT_VACUUMING,ROBOT_DISHES,robots,robots,0.0977,0.0301,-0.6601,15780.08,389.21,852.7
ROBOT_VACUUMING,ROBOT_LAUNDRY,robots,robots,0.0701,0.0201,0.6861,2427.61,329.94,1082.3
ROBOT_VACUUMING,ROBOT_IRONING,robots,robots,0.2505,0.1001,0.5444,4429.39,332.11,1376.9
ROBOT_VACUUMING,GALAXY_SOUNDS_DARK_MATTER,robots,galaxy,0.7838,0.5635,-0.2224,11440.78,530.18,4570.1
ROBOT_VACUUMING,GALAXY_SOUNDS_BLACK_HOLES,robots,galaxy,0.338,0.1497,-0.3901,13639.54,383.06,1894.8
